x_pos,y_pos,radius_i,ID_i,norm_rand_i
88.82531802901225,27.662881487551704,4.9408937507523625,491,2.5445233862101486
92.36561446956348,35.811843520102464,4.9408937507523625,877,1.8097207298343325
101.99441822497612,30.31933894425724,6.693771864295974,200,2.28622531688869
105.3726351990274,15.042808463267125,6.693771864295974,598,2.0359682034887103
67.85881042689445,29.445992908523056,6.173666994640139,143,1.6840298898836517
79.00581971371925,27.39563753435946,6.173666994640139,734,2.5194399494194473
60.91222949755952,20.47350761299765,6.275951151848411,291,2.245735092649882
52.95664769486117,11.824442720884436,6.275951151848411,682,1.5855118417747822
-137.39239845125007,46.07948843578442,7.158143181993463,4,2.170295425968841
-138.9871442057655,34.181428671657144,5.485485505429304,713,1.9402460375126265
-131.8632212340005,26.459923705530166,5.485485505429304,714,2.136224689603708
-125.64403869507723,45.21324697382117,4.992112776657271,156,2.0909471386248066
-119.28531821190839,51.91703253447367,4.992112776657271,768,2.0854377611838935
-128.87641879635186,16.618304384044656,5.28936166792294,542,2.370194592383344
-129.20187751481012,36.3625000942011,5.28936166792294,644,2.561469871163472
-130.58894271420507,5.661554393385303,6.9263791784405315,236,2.5676799780311796
-119.27529531295153,0.5541750289972126,6.9263791784405315,434,2.2196360440697602
-110.44666656141588,66.31026457778941,5.619136782521253,52,2.7470405403421525
-119.07066670507423,72.13382599584192,5.619136782521253,843,2.390950626577733
-99.52242533879267,37.948338617319855,6.271226464917419,275,2.44254183096605
-119.87742662850701,36.88897917383105,4.5633702886453955,541,1.6397623884256425
-115.51707387880839,43.97157608028804,4.5633702886453955,844,1.5144764709347396
-127.17924033092838,86.33089579875569,7.036325845238273,219,2.1104912414749903
-122.7980819239106,99.4373504396527,7.036325845238273,502,2.0324719279968155
-108.87851135341786,55.03104883616225,6.719415391735974,69,2.573640703461389
-98.95559954938251,49.25778585730639,4.874810463636747,412,1.719822632846459
-106.91112595787682,44.737420677050174,4.874810463636747,840,1.9796023764523214
-89.09635968533556,41.67777138672338,6.211720008671894,253,2.017361248945834
-81.09520024215614,34.12756294174579,6.211720008671894,609,2.4917447876616707
-90.4643979759737,61.65696908784691,5.318372389479817,185,1.2347168927390237
-89.8418503445274,51.98568861984897,5.318372389479817,764,1.9200790735039162
-73.17050220283721,56.011216401272755,5.089997442741493,528,1.347305153580793
-82.01788849915415,57.540134437551735,5.089997442741493,862,1.7169093692780002
-129.24392104513225,55.505273652757005,6.157793112364737,33,2.1435488585365117
-140.4764324650136,59.37709991323296,6.157793112364737,610,1.7030852267766619
-148.94252780222402,51.17423083465872,5.909217768302497,252,2.2727162777907877
-148.24668260004765,39.77282026088646,5.909217768302497,731,2.1496355834052117
-130.74909335223924,68.47389438054124,7.5003193134165,234,2.7315313080452994
-119.94795072277108,61.697099573568146,5.689644737052181,357,1.4599132297721338
-110.30068746295971,35.4562417909895,5.689644737052181,721,2.0710125018303858
-139.10293670834622,84.46859866524916,5.724971629224912,88,1.8471996421092074
-135.45116603857042,95.03970227290135,5.724971629224912,790,2.8799427159416444
-144.44997292872665,72.71205069788218,7.8080961182619975,301,2.8542783177569726
-157.78143946841388,75.54628833248283,6.338387925017339,196,2.2286509086396578
-145.37076907359904,92.61199358085814,4.813734036287454,546,1.954073993708403
